miRNA,SRR22806505,SRR22806506,SRR22806507,SRR22806508,SRR22806509,SRR22806510,SRR22806511,SRR22806512,SRR22806513,SRR22806514,SRR22806515,SRR22806516,SRR22806517,SRR22806518,SRR22806519,SRR22806520,SRR22806521,SRR22806522,SRR22806523,SRR22806524,SRR22806525,SRR22806526,SRR22806527,SRR22806528
hsa-miR-1306-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,1.06,1.04,1.19,0.0,0.0
hsa-miR-1307-3p,118.81,238.13,214.05,1205.76,32.55,24.83,155.29,157.12,57.67,359.0,696.61,257.41,239.96,123.25,178.63,110.29,237.62,155.25,162.1,920.85,426.65,134.85,137.73,262.45
hsa-miR-1307-5p,2.87,0.0,0.0,0.7,0.0,1.53,0.0,5.42,0.0,0.4,4.77,0.0,3.16,0.0,8.62,0.0,4.2,1.26,0.0,7.59,2.43,0.0,4.5,6.27
hsa-miR-130a-3p,7.9,0.0,0.0,20.9,0.0,5.52,4.34,0.0,0.0,0.0,6.21,7.46,6.77,24.14,27.28,0.54,6.47,6.28,2.54,23.37,13.91,1.59,0.0,20.9
hsa-miR-130b-3p,1.79,13.41,0.0,8.64,0.0,0.0,7.06,0.0,0.0,0.0,0.0,4.26,0.0,3.12,9.68,0.54,5.17,2.51,3.17,10.47,1.04,0.0,0.0,2.39
hsa-miR-130b-5p,21.18,2.68,22.48,17.84,3.52,3.07,1.09,21.67,0.0,0.0,18.38,12.79,27.96,0.0,26.22,7.5,59.16,4.6,15.86,35.35,38.08,11.93,11.83,26.87
hsa-miR-132-3p,33.74,18.77,29.81,335.72,4.4,4.6,34.21,20.77,0.0,46.09,30.32,14.92,41.95,9.94,93.63,16.6,138.04,104.2,59.0,271.6,29.56,19.09,33.13,125.4
hsa-miR-132-5p,59.95,69.72,98.72,442.61,21.99,9.5,86.88,127.78,33.55,146.35,84.03,42.1,129.45,84.91,218.4,57.82,242.47,241.88,210.63,444.42,85.71,54.1,115.49,290.82
hsa-miR-1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,1.79
hsa-miR-133a-3p,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,5.26,12.89,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,1.82,1.56,0.0,0.0,0.0
hsa-miR-133b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
hsa-miR-134-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0
hsa-miR-134-5p,57.79,43.98,107.51,907.52,37.83,13.18,37.46,62.76,4.19,160.9,94.78,22.38,96.52,57.93,564.92,39.08,125.44,84.95,72.96,743.78,262.53,31.43,79.52,285.44
hsa-miR-1343-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0
hsa-miR-1343-5p,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.74,0.0,0.0,0.0,0.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,0.0,4.93,0.0,0.0,0.0,0.32,0.61,1.91,1.99,0.0,0.0
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,2.51,13.41,0.0,5.99,0.0,0.0,5.43,21.67,0.0,0.0,0.0,3.2,0.0,0.0,7.22,1.07,0.0,2.93,0.32,0.0,3.13,2.78,0.0,0.0
hsa-miR-136-3p,14.36,0.0,16.62,77.35,0.0,0.0,0.0,0.0,9.44,0.0,0.0,0.0,13.53,20.16,71.28,13.92,22.95,20.92,7.3,70.86,26.25,0.0,5.21,33.14
hsa-miR-136-5p,3.95,8.05,11.24,37.77,0.0,1.84,5.97,0.0,0.0,40.83,21.72,7.99,16.69,4.83,31.33,2.68,20.04,28.46,0.0,23.82,20.34,0.0,25.32,11.94
hsa-miR-137-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,0.0,0.0,1.11,0.0,4.29,0.0,0.0,0.0,14.96,42.02,9.06,35.18,4.83,5.28,0.0,15.52,0.0,0.0,4.1,41.2,0.0,15.86,0.0
hsa-miR-139-5p,7.54,0.0,27.37,23.69,0.88,1.53,9.23,10.84,6.29,23.85,54.91,4.26,27.51,34.08,20.41,0.0,46.88,14.23,1.59,17.3,119.09,3.98,7.81,13.14
hsa-miR-140-3p,43.79,41.83,38.61,507.83,3.52,9.5,23.35,17.16,9.44,119.67,104.09,36.24,38.79,82.64,290.21,31.59,178.46,112.57,69.47,396.17,200.11,42.96,78.1,223.34
hsa-miR-140-5p,11.13,13.94,17.59,237.05,2.64,2.45,22.26,10.38,4.19,90.15,25.31,10.13,8.57,2.56,54.73,26.23,45.58,42.68,27.92,148.39,82.24,17.9,0.0,51.65
hsa-miR-141-3p,6.82,0.0,0.0,0.0,0.0,0.0,0.54,9.48,0.0,0.0,0.24,0.0,0.0,5.4,3.34,1.07,4.2,1.26,0.0,0.15,6.95,0.4,0.0,0.0
hsa-miR-141-5p,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,0.0,0.0,12.22,5.57,5.28,0.0,0.0,0.0,0.0,7.28,54.67,6.4,0.0,0.0,25.69,6.96,24.89,0.42,0.0,2.12,71.8,0.0,0.0,8.36
hsa-miR-142-5p,8.26,17.7,79.17,385.89,40.47,3.68,26.61,36.57,8.39,11.72,68.52,7.99,89.31,41.18,261.87,52.47,588.39,14.23,20.94,438.2,480.9,3.58,80.7,97.93
hsa-miR-143-3p,492.84,1037.27,1189.98,6211.35,244.58,149.88,614.1,4484.35,386.89,3714.13,10237.94,879.9,3218.22,6362.03,8151.8,547.71,6662.67,1758.84,545.93,5094.18,12140.17,227.53,2503.31,4769.2
hsa-miR-143-5p,0.0,0.0,0.49,0.14,0.0,0.0,0.0,8.58,0.0,7.28,4.06,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,2.61,3.18,0.0,4.18
hsa-miR-144-3p,0.0,0.0,13.68,61.18,1.76,0.0,9.77,0.0,0.0,8.09,35.09,0.0,2.71,9.94,44.7,22.49,58.19,0.0,0.0,93.92,74.93,0.8,1.66,14.93
hsa-miR-144-5p,0.0,0.0,2.44,4.88,2.64,0.0,0.0,0.0,0.0,0.0,5.97,0.0,6.31,7.38,12.32,1.61,7.76,1.67,0.0,12.14,15.82,0.0,0.0,0.0
hsa-miR-145-3p,19.02,0.0,28.34,58.95,6.16,3.68,0.0,25.74,2.1,52.15,47.27,9.06,11.73,91.16,116.15,2.14,70.15,26.36,0.0,33.99,103.45,0.0,22.48,74.64
hsa-miR-145-5p,0.36,0.0,0.0,0.0,0.0,0.0,1.09,0.45,2.1,0.0,0.0,1.07,11.73,1.99,8.98,0.0,0.0,0.0,0.0,1.06,0.7,1.59,0.24,3.28
hsa-miR-1468-5p,10.77,15.02,10.75,55.74,1.76,1.84,3.26,8.58,0.0,0.0,17.9,0.53,6.77,16.47,46.29,10.17,28.45,13.81,43.78,128.36,30.77,6.76,35.5,39.71
hsa-miR-146a-3p,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0,0.54,0.0,0.0,0.0,1.37,5.04,4.38,0.0,0.0
hsa-miR-146a-5p,73.59,32.18,154.92,669.08,19.36,16.55,148.23,127.78,6.29,107.13,152.79,38.37,64.5,53.39,340.89,92.62,340.42,154.42,32.99,619.21,814.36,89.5,83.77,734.8
hsa-miR-146b-3p,0.0,0.0,0.0,5.44,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,11.08,5.98,0.0,1.62,0.0,0.32,2.12,2.96,1.19,3.08,0.0
hsa-miR-146b-5p,470.59,624.83,670.99,4141.14,94.14,50.57,398.0,697.58,168.81,1427.52,4384.52,534.55,1018.01,1469.38,2441.32,251.1,1602.22,813.93,339.1,2500.96,2050.51,157.13,767.7,1293.44
hsa-miR-147b-3p,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,4.85,0.0,0.0,0.0,0.52,0.0,0.0,0.0
hsa-miR-148a-3p,7031.16,40101.84,13124.04,65360.4,2788.96,1283.32,5765.79,20442.34,3536.56,19371.14,45061.99,5908.27,27117.85,40476.22,63871.59,5298.82,31477.05,23335.25,9345.53,58833.7,29783.73,5120.71,32957.88,43630.11
hsa-miR-148a-5p,5.38,27.89,15.64,50.59,3.52,3.68,0.0,17.16,1.05,19.0,48.46,2.13,6.31,16.19,56.32,8.57,4.85,17.58,12.05,85.12,18.95,2.78,7.1,62.7
hsa-miR-148b-3p,50.25,170.55,57.67,355.23,13.2,8.89,22.26,38.38,6.29,61.05,175.71,38.37,92.92,107.35,318.36,41.76,168.43,160.69,66.62,286.01,308.08,40.57,69.34,315.9
hsa-miR-148b-5p,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.57,1.94,2.68,0.0,2.93,0.0,7.28,5.04,0.0,0.0,0.9
hsa-miR-149-3p,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-149-5p,10.77,10.19,2.93,40.55,0.0,3.68,8.14,6.77,0.0,6.06,15.52,2.13,14.43,5.68,55.26,11.78,17.13,24.27,25.06,36.26,18.43,4.77,3.79,27.77
hsa-miR-150-3p,0.0,0.0,0.0,1.39,2.64,0.0,0.0,0.0,0.0,0.0,5.49,0.0,0.0,0.0,3.87,0.0,7.44,0.0,1.27,0.91,2.61,0.0,0.0,2.69
hsa-miR-150-5p,0.0,0.0,0.0,6.13,1.76,0.0,0.0,19.41,0.0,17.38,0.0,0.0,0.0,5.11,12.5,0.0,22.31,3.35,0.63,5.46,14.95,0.0,0.0,0.0
hsa-miR-151a-3p,657.96,2180.74,938.3,6992.06,416.14,155.4,771.02,1670.12,483.35,1520.1,6514.47,844.72,2613.82,1624.16,2722.72,604.46,2661.64,1143.27,973.54,5179.15,5950.73,897.41,1843.05,1689.06
hsa-miR-151a-5p,20.46,0.0,0.49,20.9,2.64,3.98,0.0,18.06,3.15,0.0,17.19,2.66,5.86,15.9,43.12,8.57,26.19,26.36,0.63,40.51,16.0,11.93,5.92,21.8
hsa-miR-151b,0.36,0.0,3.42,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,0.0,0.32,1.67,0.0,6.07,2.78,2.39,0.0,0.6
hsa-miR-152-3p,8.26,14.48,28.83,143.12,2.64,2.45,36.92,70.89,8.39,44.88,115.78,13.32,76.68,47.43,144.13,18.2,73.39,45.61,24.11,103.93,115.79,10.74,32.42,118.24
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,1.67,0.0,0.0,0.7,0.0,0.0,0.0
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.35,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-3p,0.0,15.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,1.79,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.51,0.0,0.0,2.51,0.0,0.3,0.0,0.0,0.0,4.18
hsa-miR-155-5p,39.13,19.31,43.01,20.07,10.56,14.71,40.72,27.99,6.29,27.9,21.96,14.39,32.02,18.74,36.61,10.71,43.0,15.06,19.67,25.19,38.77,11.54,8.28,28.07
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,5.03,0.0,3.91,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,5.1,0.0,0.0,0.0,7.61,2.58,1.91,0.0,1.66,0.3
hsa-miR-15b-3p,0.0,0.0,0.49,20.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53,1.07,2.91,7.53,0.0,18.97,16.17,0.4,0.0,7.46
hsa-miR-15b-5p,3.95,0.0,0.0,24.95,0.0,0.0,0.0,0.0,0.0,8.49,3.58,0.0,0.0,0.0,14.96,2.14,22.31,10.46,5.39,38.24,11.3,0.0,0.47,5.08
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,67.84,60.61,147.59,665.03,55.43,18.08,57.55,51.47,14.68,65.9,108.86,21.32,142.53,121.83,557.71,145.63,737.42,242.71,146.24,703.42,410.31,82.74,131.11,333.51
hsa-miR-16-5p,28.72,0.0,34.21,373.91,9.68,3.68,0.0,10.84,4.19,17.38,32.23,8.53,39.69,19.31,170.01,36.41,146.77,63.61,26.65,305.89,197.33,20.68,14.67,87.78
hsa-miR-17-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,13.53,0.0,1.94,0.0,0.0,0.0,1.27,1.97,0.0,0.0,0.0,0.0
hsa-miR-17-5p,19.38,36.47,19.55,68.57,1.76,0.0,15.2,8.58,0.0,19.81,21.25,7.46,0.0,9.94,87.11,19.81,44.29,44.78,17.45,70.1,47.12,19.49,0.47,67.48
hsa-miR-181a-2-3p,0.0,0.0,6.84,17.7,0.0,0.0,0.0,33.86,0.0,13.34,32.71,12.26,0.0,23.57,22.53,0.0,11.96,7.95,0.0,15.17,12.17,0.0,15.62,3.28
hsa-miR-181a-3p,0.72,5.36,0.49,4.88,0.0,0.0,4.34,0.0,0.0,6.06,0.0,0.0,0.0,2.84,4.05,0.0,0.0,3.77,0.0,7.59,3.13,0.0,0.0,0.0
hsa-miR-181a-5p,61.02,30.57,110.45,324.85,65.11,7.05,7.6,132.29,4.19,71.96,154.22,26.11,149.3,147.11,345.64,40.15,362.73,111.73,29.18,301.94,490.11,21.08,70.05,236.77
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
hsa-miR-181b-5p,3.23,0.0,31.77,48.78,0.0,0.31,1.09,20.32,7.34,28.3,10.27,1.07,0.0,44.3,86.94,10.71,51.4,28.87,6.66,56.44,101.53,15.91,23.19,41.5
hsa-miR-181c-3p,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,7.11,0.0,0.0,0.0,1.04,0.0,0.0,0.0
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28
hsa-miR-181d-5p,0.0,0.0,0.0,12.4,0.0,0.0,0.0,11.29,1.05,0.0,2.63,0.0,0.0,5.96,11.62,0.0,13.25,3.77,0.0,2.43,15.47,0.0,0.0,12.24
hsa-miR-182-3p,0.36,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.45,0.0,0.18,0.54,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.9
hsa-miR-182-5p,0.0,16.09,10.26,62.16,5.28,0.92,0.0,25.74,6.29,11.32,40.82,2.13,18.04,17.61,36.96,5.35,15.52,1.26,5.08,54.62,67.81,1.19,12.07,0.3
hsa-miR-1827,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.35,0.0,0.0,0.0
hsa-miR-183-5p,6.46,26.28,5.86,61.46,0.88,0.0,0.0,43.8,0.0,5.66,76.39,6.4,47.36,21.87,49.63,5.89,18.75,4.6,12.05,80.42,77.89,0.4,34.55,8.06
hsa-miR-184,8.97,12.87,0.0,0.42,2.64,1.84,0.0,8.13,4.19,7.28,7.88,5.33,10.37,7.1,4.58,0.0,2.26,11.72,5.71,5.31,2.09,7.56,0.0,0.0
hsa-miR-1843,14.0,2.68,2.44,58.11,0.0,0.0,9.23,19.87,0.0,17.38,12.89,2.66,2.71,9.37,34.14,8.03,4.53,13.81,7.3,56.14,51.46,5.97,13.02,33.74
hsa-miR-185-3p,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,6.47,3.77,1.27,5.46,3.65,0.0,0.0,1.49
hsa-miR-185-5p,21.54,12.87,36.65,237.33,11.44,3.98,1.63,9.93,2.1,13.75,74.72,7.46,3.61,17.89,134.63,12.31,172.96,28.04,10.79,284.95,235.06,12.73,25.56,70.17
hsa-miR-186-5p,136.76,38.62,61.58,839.24,29.03,22.99,59.18,79.46,2.1,173.03,84.99,34.64,54.58,88.89,441.91,104.4,386.01,321.39,107.54,776.86,411.35,82.34,76.44,358.89
hsa-miR-187-3p,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.84,0.63,0.0,0.0,0.0,0.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,3.59,0.0,0.49,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,2.93,0.0,1.52,0.7,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,4.18,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.9,9.41,1.74,0.0,0.0,0.0
hsa-miR-18a-5p,0.0,0.0,2.44,1.25,0.0,0.0,0.0,0.0,1.05,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0
hsa-miR-1908-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,3.95,13.41,21.01,25.78,1.76,1.84,7.06,0.9,0.0,58.62,29.36,0.0,19.4,1.7,42.41,9.1,67.57,32.22,12.69,41.27,42.07,4.38,8.52,80.02
hsa-miR-1909-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,0.0,0.0,0.0,0.0,0.0
hsa-miR-1909-5p,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.91,0.0,1.59,0.0,3.28
hsa-miR-190a-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,8.26,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.7,0.0,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,2.93,0.0,0.0,2.71,7.68,0.0,0.81,3.82,2.66,0.0,0.0,1.94,0.0,6.14,2.51,2.85,3.64,2.43,3.98,0.95,0.9
hsa-miR-191-5p,306.19,93.32,399.27,1037.69,63.35,25.75,262.8,225.3,35.65,519.5,410.14,212.65,197.56,188.0,802.33,187.92,503.68,578.33,327.05,904.31,675.97,318.63,37.86,545.5
hsa-miR-1912-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,4.26,0.0
hsa-miR-1915-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,23.33,16.09,49.36,263.25,24.63,9.81,47.24,1.81,11.53,67.11,87.85,12.26,119.53,32.66,174.23,43.37,174.58,63.61,31.09,209.84,162.56,36.2,34.79,150.48
hsa-miR-193a-3p,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,4.76,2.88,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,8.61,8.05,4.89,32.05,3.52,0.92,3.8,18.51,0.0,18.19,17.67,1.07,13.98,13.06,18.48,1.61,22.63,9.62,5.08,25.49,52.51,0.0,2.84,13.14
hsa-miR-193b-3p,0.36,0.0,1.47,51.56,0.0,4.29,0.0,0.0,0.0,0.4,0.24,1.6,0.45,0.0,25.87,4.82,21.01,16.74,5.71,62.21,1.56,0.0,0.0,17.02
hsa-miR-193b-5p,38.77,72.94,56.2,182.84,21.12,12.87,98.82,65.92,37.75,264.0,198.86,43.17,169.59,214.13,164.73,33.73,86.64,52.31,90.41,173.88,50.77,26.65,175.12,158.55
hsa-miR-194-5p,8.61,27.35,39.58,71.63,8.8,0.0,11.95,15.8,0.0,8.49,8.36,5.86,10.37,13.63,42.41,5.35,51.08,17.99,1.59,70.55,49.03,8.75,6.86,15.82
hsa-miR-195-3p,55.64,118.53,26.39,326.52,19.36,9.81,62.98,56.89,28.31,70.34,140.85,31.44,174.56,159.32,187.25,37.48,114.77,91.23,65.03,254.3,125.35,30.63,111.94,132.27
hsa-miR-195-5p,4.31,30.03,10.26,97.0,0.0,0.61,0.0,5.87,1.05,8.89,13.13,7.99,6.77,18.46,46.29,2.14,17.46,42.68,5.08,107.27,38.08,1.99,4.5,19.41
hsa-miR-196a-5p,0.0,17.16,8.31,1.53,0.0,0.0,3.8,0.0,0.0,8.09,6.68,0.0,0.0,0.0,7.74,0.0,0.0,33.48,0.0,0.0,2.09,0.0,0.0,0.0
hsa-miR-196b-5p,0.0,0.0,3.91,1.39,0.0,2.15,0.0,1.81,0.0,0.0,0.95,0.0,0.0,0.0,7.74,1.61,0.0,4.6,0.0,0.0,10.61,0.0,0.0,1.19
hsa-miR-197-3p,7.18,0.0,3.42,8.08,0.88,3.37,0.0,0.0,0.0,3.23,0.0,1.6,5.41,0.0,9.5,3.75,10.35,11.3,6.34,13.35,18.78,5.97,0.0,2.99
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,1.9,0.61,1.39,0.0,0.0,2.09
hsa-miR-1976,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,51.69,36.47,173.98,538.22,12.32,4.6,28.78,120.1,16.78,63.07,28.89,64.49,121.78,172.38,130.94,33.19,281.26,316.36,23.16,441.84,612.16,24.66,74.78,224.53
hsa-miR-199a-5p,17.95,26.82,43.98,185.49,7.04,6.74,39.64,133.19,3.15,105.11,283.13,32.51,134.86,283.43,570.2,16.06,398.62,90.81,21.89,133.07,709.35,28.24,96.55,267.83
hsa-miR-199b-3p,23.69,0.0,7.82,71.07,0.0,3.37,13.57,104.3,0.0,182.74,361.68,0.0,20.3,411.51,1059.63,1.61,469.42,4.6,29.18,46.88,241.49,5.97,17.04,516.54
hsa-miR-199b-5p,1.08,0.0,0.0,4.6,2.64,2.15,7.06,43.8,0.0,8.09,18.86,3.2,0.9,17.04,33.09,1.61,6.14,8.79,8.56,1.97,39.12,3.18,0.47,14.63
hsa-miR-19a-3p,0.0,0.0,0.98,9.62,0.0,0.0,0.54,0.0,0.0,10.11,0.0,0.0,0.0,0.0,2.64,3.21,1.62,5.86,0.0,12.29,5.04,2.78,0.0,0.9
hsa-miR-19b-3p,1.08,0.0,0.0,24.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,5.63,4.82,5.82,1.67,3.17,36.87,12.69,2.78,4.02,7.46
hsa-miR-200a-3p,37.69,7.51,7.82,47.8,4.4,0.0,7.6,169.77,0.0,8.09,5.73,0.0,0.9,5.11,23.41,3.21,28.13,2.93,6.66,40.82,35.99,1.59,2.6,24.18
hsa-miR-200a-5p,0.0,0.0,0.0,3.34,3.52,4.29,0.0,75.4,0.0,4.85,0.0,3.73,0.45,0.0,5.81,1.61,8.73,10.46,3.81,3.19,2.26,4.38,0.0,0.0
