miRNA,SRR18594753,SRR18594754,SRR18594755,SRR18594756,SRR18594757,SRR18594758,SRR18594759,SRR18594760,SRR18594761,SRR18594762,SRR18594763,SRR18594764,SRR18594765
hsa-miR-769-5p,89.38,91.12,72.77,71.01,58.74,134.83,137.72,159.57,91.66,75.88,191.21,88.42,63.32
hsa-miR-770-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0
hsa-miR-7704,0.59,1.94,3.07,10.44,0.69,1.41,3.56,4.46,0.86,5.28,2.75,0.0,1.38
hsa-miR-7705,0.0,0.58,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-7706,4.75,2.13,9.21,5.8,4.34,4.38,9.51,7.27,2.81,3.7,2.55,3.41,2.37
hsa-miR-7843-3p,1.19,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.22,0.0,0.2,0.49,0.0
hsa-miR-7843-5p,0.0,1.55,0.0,0.0,0.0,0.0,0.36,0.0,0.97,0.0,0.51,0.49,0.0
hsa-miR-7844-5p,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7845-5p,0.2,0.39,1.38,0.23,0.0,0.71,0.48,1.64,0.22,0.18,2.75,0.0,0.0
hsa-miR-7847-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.59
hsa-miR-7848-3p,1.78,1.16,0.15,0.0,0.23,0.57,1.07,0.0,0.43,0.0,2.04,0.49,0.0
hsa-miR-7849-3p,0.99,1.36,0.77,0.7,0.0,1.84,0.95,3.52,0.43,0.53,1.12,1.46,0.0
hsa-miR-7850-5p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7851-3p,0.0,0.0,0.31,0.7,0.0,1.55,0.59,0.0,0.54,0.0,1.02,0.24,0.0
hsa-miR-7852-3p,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.41,0.0,0.0
hsa-miR-7853-5p,0.59,0.0,0.15,0.0,0.0,0.28,0.0,0.0,0.54,0.0,0.31,0.0,0.0
hsa-miR-7854-3p,2.37,3.1,2.92,0.93,0.46,1.7,2.97,4.22,1.41,2.29,3.26,0.24,2.76
hsa-miR-7855-5p,0.0,0.58,0.92,1.16,0.23,1.41,2.38,2.35,0.54,0.0,0.1,0.49,1.18
hsa-miR-7856-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0
hsa-miR-7974,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7975,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-7976,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.2,0.0,0.0
hsa-miR-8072,0.0,0.58,0.0,0.0,0.23,0.14,0.0,1.17,0.0,0.53,0.31,0.0,0.0
hsa-miR-8085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-8086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0
hsa-miR-8485,0.0,0.0,0.77,0.93,0.0,0.0,0.12,0.94,0.32,0.0,0.2,0.0,0.0
hsa-miR-873-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.22,0.35,0.51,0.0,0.0
hsa-miR-873-5p,2.18,2.13,3.07,1.62,0.69,1.84,0.59,0.47,1.3,0.0,1.33,1.71,3.35
hsa-miR-874-3p,49.83,27.53,19.96,41.54,49.37,48.9,39.93,53.74,24.86,25.0,17.33,36.54,30.97
hsa-miR-874-5p,1.19,0.19,0.46,0.0,0.46,1.13,0.0,0.23,0.22,0.88,0.31,0.24,0.2
hsa-miR-876-3p,0.0,0.0,0.0,0.0,0.0,0.28,0.12,0.0,0.11,0.0,0.41,0.0,0.0
hsa-miR-876-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18
hsa-miR-877-3p,0.0,0.39,0.0,0.0,0.0,0.0,0.48,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-877-5p,6.33,1.74,4.45,2.55,5.26,3.82,2.14,3.99,1.62,3.17,1.22,5.6,3.35
hsa-miR-885-3p,0.59,1.16,2.61,0.23,0.0,0.85,1.07,0.47,0.0,0.7,0.0,0.73,0.39
hsa-miR-885-5p,6.13,3.49,1.38,0.46,4.34,10.46,1.07,0.94,0.97,2.64,1.02,2.92,0.0
hsa-miR-887-3p,2.97,0.0,0.0,0.7,2.06,1.98,2.73,1.41,1.3,0.18,0.0,0.97,0.39
hsa-miR-887-5p,0.0,0.19,0.61,0.0,1.6,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-888-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-889-3p,17.4,37.61,9.83,17.17,13.26,37.45,57.99,26.99,24.43,21.83,176.13,28.74,13.41
hsa-miR-889-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.79
hsa-miR-891a-5p,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.18,1.22,0.24,0.39
hsa-miR-892b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-miR-9-3p,2.57,2.33,3.99,1.39,1.6,2.12,0.95,3.52,1.51,1.58,4.79,3.17,2.96
hsa-miR-9-5p,30.25,29.66,26.56,61.73,13.26,17.38,18.54,16.43,21.08,14.97,34.14,38.49,26.83
hsa-miR-92a-1-5p,8.9,4.46,12.74,5.8,7.77,8.48,6.77,6.57,7.24,4.23,6.22,5.6,6.31
hsa-miR-92a-2-5p,0.2,0.0,0.0,0.0,0.46,0.0,0.59,1.17,0.32,0.53,0.82,0.24,0.0
hsa-miR-92a-3p,37460.12,22385.85,29580.53,24741.16,31551.69,19734.87,19462.62,17958.33,21757.54,21287.53,14410.86,28290.13,15702.25
hsa-miR-92b-3p,91.75,50.21,72.92,55.23,50.05,44.94,49.43,37.55,56.96,68.49,45.56,49.69,32.35
hsa-miR-92b-5p,4.75,1.94,4.91,3.94,1.14,1.55,7.25,11.73,2.38,5.99,2.65,2.19,4.34
hsa-miR-93-3p,50.42,42.26,34.85,32.95,24.91,11.87,60.48,34.73,49.72,35.74,65.64,32.64,8.88
hsa-miR-93-5p,4954.13,3011.22,3798.31,1891.96,1506.61,2707.71,2354.71,1541.29,2789.41,2136.69,3431.28,3463.43,1192.75
hsa-miR-933,0.2,0.0,0.77,0.0,0.0,0.42,0.36,0.7,0.0,0.0,0.92,2.19,0.0
hsa-miR-934,0.0,0.0,0.15,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18
hsa-miR-935,1.38,0.0,0.77,0.23,0.91,0.0,0.24,0.0,0.22,0.0,0.1,1.71,0.79
hsa-miR-937-3p,1.38,0.78,0.77,1.39,0.46,0.0,1.07,0.47,0.97,0.88,0.41,2.19,0.0
hsa-miR-939-3p,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-939-5p,4.35,1.94,2.76,0.93,5.49,3.67,4.63,5.87,2.16,4.4,3.98,2.92,1.18
hsa-miR-940,1.19,2.52,0.31,0.46,0.69,0.99,2.02,0.94,2.38,1.94,3.98,0.97,0.99
hsa-miR-941,57.94,94.03,29.94,20.65,22.63,22.19,34.94,19.71,25.29,76.24,29.15,81.12,53.65
hsa-miR-942-3p,2.18,0.58,1.07,0.23,0.0,0.14,0.71,0.7,0.0,0.0,0.31,0.24,0.39
hsa-miR-942-5p,30.85,15.51,17.65,13.0,17.6,13.85,15.09,11.5,20.75,19.54,21.51,20.46,13.22
hsa-miR-943,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-944,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-95-3p,54.97,49.24,75.22,35.74,61.94,22.76,33.03,33.09,25.4,55.28,10.8,37.03,41.82
hsa-miR-95-5p,0.0,0.19,1.38,0.46,2.97,0.71,0.48,0.0,0.0,0.0,0.2,0.97,0.79
hsa-miR-96-5p,823.38,620.97,450.26,457.15,938.66,239.56,389.76,218.24,166.03,236.63,47.19,409.48,324.47
hsa-miR-98-3p,4.35,6.79,7.68,0.93,7.31,0.14,0.59,1.88,1.51,2.99,3.67,0.73,0.79
hsa-miR-98-5p,635.93,756.1,495.55,400.53,225.58,535.95,481.14,274.33,902.35,428.89,914.36,579.02,264.31
hsa-miR-9899,0.0,0.0,0.15,0.23,0.0,0.0,0.0,0.0,0.22,0.0,0.41,0.0,0.0
hsa-miR-9901,0.79,0.0,0.0,2.55,0.0,1.55,0.36,0.94,0.0,0.0,0.2,0.0,0.0
hsa-miR-9902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-miR-9903,0.2,0.0,0.15,0.23,0.46,0.0,0.59,0.0,0.32,0.0,0.41,0.0,0.0
hsa-miR-9983-3p,0.0,0.0,0.61,0.93,0.0,0.0,0.48,0.47,0.11,0.7,0.1,0.0,0.0
hsa-miR-9985,1.19,0.0,4.76,4.87,0.0,0.0,0.0,0.0,0.11,0.0,0.2,0.0,0.2
hsa-miR-99a-3p,2.97,3.49,4.14,1.62,0.91,2.12,0.12,2.35,0.43,1.23,0.92,0.49,0.39
hsa-miR-99a-5p,1271.26,686.89,751.46,863.71,875.58,896.21,862.93,916.84,508.03,734.0,501.37,554.18,693.13
hsa-miR-99b-3p,30.45,11.63,13.66,13.23,10.06,16.39,26.02,21.35,17.19,14.61,14.58,6.58,11.05
hsa-miR-99b-5p,1631.34,674.09,688.68,674.59,771.13,807.45,1126.5,758.44,939.64,811.47,903.56,632.86,610.68
hsa-mir-107-3p,0.2,0.0,0.15,0.0,0.0,0.28,0.48,0.0,0.11,0.35,0.71,0.0,0.0
hsa-mir-11399-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-mir-1208-5p,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-12121-5p,0.2,0.19,1.07,1.86,0.23,0.42,1.19,0.47,0.22,1.94,2.24,0.0,0.39
hsa-mir-12136-5p,1.38,3.88,0.61,6.5,0.69,2.26,1.9,4.22,2.05,5.46,9.07,1.22,1.18
hsa-mir-1234-3p,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1248-5p,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1253-5p,0.0,0.0,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0
hsa-mir-1255a-5p,0.59,0.0,0.0,0.7,0.46,0.0,0.0,0.0,0.86,0.0,0.51,0.0,0.0
hsa-mir-1256-5p,1.58,2.71,2.3,0.7,0.0,0.85,1.9,1.17,1.08,1.58,4.28,4.87,1.78
hsa-mir-1258-3p,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0
hsa-mir-1273c-5p,6.33,2.33,4.45,4.64,1.6,5.79,6.42,8.21,2.92,1.23,4.99,7.8,2.17
hsa-mir-1278-3p,0.0,0.39,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1283-2-5p,0.0,0.0,0.0,0.0,1.83,0.0,0.48,0.0,0.11,0.0,0.0,0.0,0.2
hsa-mir-1284-5p,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1291-5p,0.99,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0
hsa-mir-1294-5p,1.38,0.0,0.46,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.1,0.0,0.0
hsa-mir-1302-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-mir-1302-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
hsa-mir-1303-3p,0.4,0.0,1.54,0.46,0.69,0.0,0.0,0.47,0.0,0.0,0.1,0.0,0.59
hsa-mir-153-1-3p,1.58,0.39,0.31,0.0,0.0,0.99,0.83,0.47,0.86,1.41,1.02,0.49,0.0
hsa-mir-1538-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1843-5p,0.0,0.0,0.46,0.0,0.0,0.14,0.24,0.0,0.22,0.0,0.31,0.0,0.0
hsa-mir-1913-3p,0.0,0.0,0.92,0.46,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-194-1-5p,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1976-3p,2.18,0.0,0.61,0.93,0.69,0.0,0.0,0.47,0.0,0.0,0.1,0.0,0.0
hsa-mir-2110-5p,8.31,5.62,1.38,3.02,2.06,7.63,4.16,4.69,7.67,1.58,6.22,4.87,2.37
hsa-mir-2278-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.7,0.32,0.0,0.2,0.0,0.0
hsa-mir-3132-5p,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0
hsa-mir-3133-5p,0.0,0.19,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.41,0.0,0.0
hsa-mir-3134-3p,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3135a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
hsa-mir-3138-3p,0.0,0.19,0.0,0.23,0.0,0.85,0.0,0.0,0.0,0.0,0.41,0.73,0.0
hsa-mir-3139-5p,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3143-5p,0.59,2.52,2.61,0.0,0.69,0.0,0.71,0.7,0.22,0.88,1.53,0.0,0.0
hsa-mir-3155a-3p,0.4,0.0,0.0,0.0,0.0,0.0,0.83,0.94,0.22,0.0,0.82,0.24,0.2
hsa-mir-3159-5p,0.4,0.0,0.46,0.23,0.0,0.14,0.24,0.0,0.0,0.18,0.0,0.24,1.97
hsa-mir-3161-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0
hsa-mir-3166-3p,0.79,1.74,0.0,0.0,0.0,0.0,1.31,0.94,0.11,0.35,0.61,0.24,0.0
hsa-mir-3179-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-mir-3179-3-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0
hsa-mir-3179-4-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3195-5p,0.0,0.0,0.0,0.23,0.0,0.14,0.24,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3199-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
hsa-mir-3199-2-5p,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3202-1-5p,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-326-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
hsa-mir-3611-3p,0.0,0.58,0.0,0.0,0.0,0.57,0.36,0.0,0.0,0.0,0.2,1.46,0.0
hsa-mir-3648-1-5p,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3648-2-5p,0.0,0.19,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
hsa-mir-3658-5p,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,0.0,0.0
hsa-mir-3665-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0
hsa-mir-3674-5p,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3690-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0
hsa-mir-3690-2-5p,0.0,0.0,0.31,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-3908-5p,1.19,2.71,2.61,5.11,1.37,0.85,1.31,3.75,1.41,3.17,2.45,0.73,1.38
hsa-mir-3909-3p,0.79,0.0,0.46,0.23,0.23,0.0,0.0,0.0,0.11,0.0,0.41,0.0,0.0
hsa-mir-3920-3p,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.31,0.0,0.0
hsa-mir-3939-3p,0.0,0.19,0.0,0.0,0.0,0.14,0.36,0.0,0.11,0.0,0.2,0.49,0.0
hsa-mir-3945-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0
hsa-mir-3976-5p,0.0,0.19,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-mir-421-3p,0.0,0.58,0.15,0.0,0.0,0.42,0.71,0.0,0.22,0.0,0.61,0.0,0.0
hsa-mir-4259-3p,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4269-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0
hsa-mir-4418-3p,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4422-5p,0.79,0.19,0.0,0.46,0.0,1.7,0.59,1.17,0.43,1.58,1.33,0.0,0.79
hsa-mir-4424-5p,0.4,0.0,0.0,0.0,0.23,0.0,0.12,1.41,0.0,0.0,0.2,0.0,0.0
hsa-mir-4435-1-5p,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4435-2-5p,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4442-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.2
hsa-mir-4444-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0
hsa-mir-4449-3p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.23,0.11,0.0,0.0,0.0,0.0
hsa-mir-4454-5p,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4460-5p,0.0,0.0,0.0,0.7,0.23,0.0,0.0,0.0,0.43,0.0,0.1,0.0,0.79
hsa-mir-4464-5p,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4470-3p,0.0,0.0,0.0,0.93,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4473-3p,0.0,0.0,0.15,1.16,0.0,0.85,0.48,0.0,0.32,0.0,0.1,0.0,0.0
hsa-mir-4487-5p,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0
hsa-mir-4511-5p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4512-3p,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-451a-5p,37.97,14.93,43.75,12.3,56.22,0.28,21.63,5.16,13.08,4.75,2.04,12.42,3.55
hsa-mir-4523-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0
hsa-mir-4526-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-mir-4634-5p,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4637-3p,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-466-3p,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-mir-4678-5p,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4683-3p,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4739-5p,0.0,0.0,0.31,1.86,0.0,0.0,0.24,0.23,0.0,0.7,0.31,0.0,0.2
hsa-mir-4765-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.71,0.24,0.0
hsa-mir-4773-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0
hsa-mir-4775-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-mir-4779-3p,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-496-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.41,0.0,0.2
hsa-mir-5047-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
hsa-mir-5094-5p,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-5188-3p,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0
hsa-mir-518b-3p,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,2.37
hsa-mir-5190-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-mir-5192-3p,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-5193-3p,0.0,0.0,0.46,0.23,0.0,0.0,0.24,0.0,0.65,0.35,0.31,1.71,0.79
hsa-mir-520h-3p,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.47,0.22,0.0,0.0,0.0,0.0
hsa-mir-521-1-3p,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.7,0.32,0.0,0.0,0.24,1.18
hsa-mir-521-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0
hsa-mir-543-3p,0.0,0.0,0.15,0.23,0.0,0.0,0.36,0.7,0.54,0.0,0.82,0.0,0.0
hsa-mir-544a-3p,0.0,0.39,0.0,0.23,0.0,0.14,0.48,0.7,0.32,0.0,1.73,0.0,0.0
hsa-mir-548a-2-3p,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-548ac-3p,1.38,0.0,0.77,0.46,0.0,0.0,1.54,1.17,1.3,0.88,0.0,0.0,0.39
hsa-mir-548ag-2-5p,0.0,0.78,0.46,0.0,1.6,0.71,0.83,1.41,0.86,0.88,1.33,0.49,0.59
hsa-mir-548al-3p,0.0,0.0,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-mir-548aw-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.2,0.0,0.0
hsa-mir-548ax-5p,5.73,8.72,1.84,3.25,2.74,6.36,6.3,2.35,8.76,2.11,15.19,4.38,2.17
hsa-mir-548ba-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0
hsa-mir-548f-4-3p,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0
hsa-mir-548h-2-5p,0.0,0.0,0.0,0.7,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
hsa-mir-548h-3-5p,0.0,0.39,0.61,0.0,0.0,0.14,0.12,0.0,0.11,0.0,0.71,0.0,0.0
hsa-mir-548k-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-548l-5p,0.59,0.19,0.15,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.2,0.0,0.0
hsa-mir-548n-5p,0.0,0.0,0.0,0.0,0.0,0.14,0.48,0.0,0.0,0.0,0.31,0.0,0.0
hsa-mir-548v-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-mir-548x-2-3p,0.0,0.0,0.0,0.23,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-548y-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59
hsa-mir-558-3p,1.19,0.0,0.0,0.23,0.0,0.0,0.0,0.7,0.11,0.0,0.0,0.24,0.0
hsa-mir-559-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0
hsa-mir-564-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
hsa-mir-567-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-mir-5684-5p,0.0,0.0,0.31,0.0,0.23,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-5685-5p,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-5690-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0
hsa-mir-5693-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
hsa-mir-5694-5p,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-5695-3p,0.2,0.0,1.69,1.16,0.0,1.13,0.24,0.0,0.76,0.0,0.1,0.49,0.0
hsa-mir-5696-5p,0.4,0.0,0.0,0.0,0.0,0.28,0.0,0.47,0.0,0.0,0.0,0.0,0.0
hsa-mir-599-3p,0.2,0.97,0.31,0.23,0.0,0.99,0.0,0.0,0.0,0.35,0.1,0.0,0.79
hsa-mir-600-3p,0.79,0.0,0.61,0.93,0.0,0.57,0.71,0.0,0.32,0.18,0.2,0.0,0.0
